timestamp,accel_x,accel_y,accel_z,moisture,vibration
2026-05-19 00:25:00,2060.9633587757917,2081.0039305867053,2018.4777166535443,2256,0
2026-05-19 00:25:30,2032.5967087833474,2013.314791371564,2055.250046504082,1622,0
2026-05-19 00:26:00,2020.9231199877618,2021.6753404369897,2066.4108649992922,1841,0
2026-05-19 00:26:30,2072.4670515536345,2035.8509588489335,2055.7936936108053,2694,0
2026-05-19 00:27:00,2089.239980899838,1994.1651630610713,2007.2121872116456,2582,0
2026-05-19 00:27:30,2085.251204764648,2015.22968561114,2056.254470853018,1759,0
2026-05-19 00:28:00,2014.4312990710944,2028.9511650582137,2106.4878375487056,1594,0
2026-05-19 00:28:30,2035.6315049659513,2082.975567228509,2065.945430580581,2648,0
2026-05-19 00:29:00,2061.2505372561427,2058.502453160077,2086.4794875628736,1540,0
2026-05-19 00:29:30,2087.0218050848944,2055.7435964547017,2038.5195211994949,1753,0
2026-05-19 00:30:00,2028.8330304861884,2082.035918486719,2077.9960095769484,1506,0
2026-05-19 00:30:30,2040.5736409334472,2042.5051284640242,2059.170713528661,2227,0
2026-05-19 00:31:00,2003.7466010397588,2063.6185939971556,2009.9635708125106,1568,0
2026-05-19 00:31:30,2000.151735036773,2043.8711298827002,2060.740840191955,2604,0
2026-05-19 00:32:00,2080.501032895768,2058.614493975985,2008.3321334623877,2041,0
2026-05-19 00:32:30,2102.249601142833,2024.6896536955367,2022.6847890046083,2785,0
2026-05-19 00:33:00,2045.1195951367868,1950.4473136689428,2055.573132291695,1588,0
2026-05-19 00:33:30,2088.141315915681,2042.6288335125478,2059.889770935205,2731,0
2026-05-19 00:34:00,2062.465441001905,2104.9099254439975,2000.4307013969149,1712,0
2026-05-19 00:34:30,2022.1952098157951,2085.0486160896635,2090.159430847315,2333,0
2026-05-19 00:35:00,2062.4558242203366,2086.615899383647,2070.880251132019,1765,0
2026-05-19 00:35:30,2109.521462658639,2097.4452288722487,2019.8108625755647,2411,0
2026-05-19 00:36:00,2046.566958435602,2051.5463036384576,1986.496608142033,1792,0
2026-05-19 00:36:30,2110.5857462325603,2055.892628296224,2042.2038168367428,2730,0
2026-05-19 00:37:00,1943.2101958364103,2023.293924182626,2030.1622514455537,1832,0
2026-05-19 00:37:30,2080.876100175009,2035.357085758918,2052.525618282121,2600,0
2026-05-19 00:38:00,2051.4818827295267,2072.6308459908455,2033.4753335537773,2504,0
2026-05-19 00:38:30,2036.0397059813654,2096.1553774867525,1967.7017255701996,1546,0
2026-05-19 00:39:00,2051.67043106142,2042.42214897276,2032.4661224679537,2121,0
2026-05-19 00:39:30,1968.4972434159642,2029.9924294059435,2035.7752355572675,2723,0
2026-05-19 00:40:00,2039.2131244864995,2048.0211183542638,2073.3464409909625,1926,0
2026-05-19 00:40:30,2062.2845028604697,2072.0482699571644,2020.072013015558,1709,0
2026-05-19 00:41:00,2107.1157617896606,1990.2458073546584,2115.1469869349025,2387,0
2026-05-19 00:41:30,2027.269191269054,1956.1527618745104,1971.5343779739296,1653,0
2026-05-19 00:42:00,2015.6602558842726,2025.9785260203366,2100.446699912105,1914,0
2026-05-19 00:42:30,2027.9297182566186,1999.1715029634336,2039.0272411648757,2680,0
2026-05-19 00:43:00,2084.616084708083,2027.6743920941076,2082.383394893742,2784,0
2026-05-19 00:43:30,2061.1500443863874,2042.088787247301,2051.1920593623495,2600,0
2026-05-19 00:44:00,2026.8095918493184,2029.8700636390795,2093.5822214410186,2268,0
2026-05-19 00:44:30,2068.5306973245342,2106.09870137883,2032.5055214178876,2482,0
2026-05-19 00:45:00,2051.883101973922,2061.069790584093,2004.0551829928875,2654,0
2026-05-19 00:45:30,2086.7457996213157,2060.018974384433,2104.8201714908423,2078,0
2026-05-19 00:46:00,2019.917876244906,2072.888285761736,2043.4607741647144,2239,1
2026-05-19 00:46:30,2034.8935141360894,2002.4466752887693,2056.8623389449685,1662,0
2026-05-19 00:47:00,2032.3156738747136,2089.5644714968107,2097.390076561792,2538,0
2026-05-19 00:47:30,1989.4594020747152,2044.9694285385815,2006.7217903162225,2755,0
2026-05-19 00:48:00,2059.844811082583,2074.8192246896483,2071.81963590557,1694,0
2026-05-19 00:48:30,2058.4422108871954,2005.1257106783937,2024.4042097414845,2041,0
2026-05-19 00:49:00,2048.2045382656984,1985.8496493593575,2042.713225774225,1858,0
2026-05-19 00:49:30,2038.6165146649942,2080.715586321001,2050.8911586153718,2349,0
2026-05-19 00:50:00,1991.3851703179835,2063.0563810439007,1987.9911255421225,1926,0
2026-05-19 00:50:30,2502.1741870893857,2589.9179378256995,2016.8465182871826,3669,1
2026-05-19 00:51:00,2034.2914193389292,2013.2134767490122,2102.0429156965256,2327,0
2026-05-19 00:51:30,2015.9089092311353,2093.0173913765907,2083.4476475433917,1985,0
2026-05-19 00:52:00,2041.5485715333596,2000.423524285307,2045.4944169069106,1829,0
2026-05-19 00:52:30,2064.1620342725814,2113.7069181302386,2057.7249383405156,2388,0
2026-05-19 00:53:00,2123.4474360484214,2011.9751706140853,2036.2302997745417,2490,0
2026-05-19 00:53:30,2054.9831125132737,2073.535677024335,2102.263335433119,2670,0
2026-05-19 00:54:00,2058.302015628911,2034.8552609700407,2039.9858968882334,1758,0
2026-05-19 00:54:30,2045.0221633693534,2072.127497243294,2057.2736836853937,1791,0
2026-05-19 00:55:00,1971.2491513880384,2026.2354399154324,2093.8412057656824,1642,1
2026-05-19 00:55:30,2046.9394449820313,2041.4882837571083,2016.9051406061637,2246,0
2026-05-19 00:56:00,2050.409208397641,2049.636767015829,2110.3515673798756,2126,0
2026-05-19 00:56:30,2146.5296844994114,2007.912501768741,1986.7815436102649,1589,1
2026-05-19 00:57:00,2040.305561408755,2077.632973816805,2113.185685244512,2219,0
2026-05-19 00:57:30,2060.0618936933447,2027.4714573411366,2033.092976641921,2687,0
2026-05-19 00:58:00,2046.6115292117902,2038.8560033863992,2038.2920500869886,1980,0
2026-05-19 00:58:30,2001.2528784952187,2008.2260250156596,1972.3995931526822,1583,0
2026-05-19 00:59:00,2093.712912580601,1945.5066536481877,2029.8082113048922,2600,0
2026-05-19 00:59:30,2078.077321307471,2040.3588894959933,2006.4077387589246,2172,0
2026-05-19 01:00:00,2353.641277881722,2333.5046168645167,2023.694146185061,3417,0
2026-05-19 01:00:30,2011.6245018082104,2079.384171515921,2042.5075613684448,1984,0
2026-05-19 01:01:00,2104.111772437444,2047.2295848106241,2086.3116645789164,2281,0
2026-05-19 01:01:30,1991.9259574883088,2037.4843668316694,2056.304134056025,1603,0
2026-05-19 01:02:00,2071.4742837520107,2048.898635712482,2060.3070661360443,1838,0
2026-05-19 01:02:30,2135.618225032399,2069.8847646070085,2004.1792244461776,2186,0
2026-05-19 01:03:00,2008.3785469947725,2000.7674873876463,2012.7698364158907,2399,0
2026-05-19 01:03:30,2025.348090815889,2092.572867786755,2119.9490007340523,2106,0
2026-05-19 01:04:00,2331.9860546035056,2219.6152526176497,2018.59195860947,2929,0
2026-05-19 01:04:30,2027.860973835352,2076.7274290283176,2114.248330082292,2532,0
2026-05-19 01:05:00,1985.9734627573548,2065.539029552389,2038.2775520447653,2576,0
2026-05-19 01:05:30,2050.742518992241,2048.7846663077594,2048.09151744574,2600,0
2026-05-19 01:06:00,2005.5078514509557,2074.914449438673,2090.814606409197,2002,0
2026-05-19 01:06:30,2066.943697225407,2071.672565349655,2098.875696877546,2321,0
2026-05-19 01:07:00,2011.2230306306478,2033.838371562359,2043.5674975888364,2123,0
2026-05-19 01:07:30,2109.9973762007016,2025.055929084124,2032.4702778591384,1664,0
2026-05-19 01:08:00,2016.6698683065506,2052.0742518104794,2045.7631820591114,2550,0
2026-05-19 01:08:30,2035.117539351773,2109.9608060598075,2061.5183011292847,2593,0
2026-05-19 01:09:00,2080.5406886947867,1998.435716973844,2083.65214747479,2741,0
2026-05-19 01:09:30,1998.7654273426417,1989.2989893699023,2048.169194359766,2647,0
2026-05-19 01:10:00,2057.0983973841653,2054.5904336494605,2072.755451920926,1518,0
2026-05-19 01:10:30,2100.285710171297,2050.0355080742406,2113.5343892908377,2780,0
2026-05-19 01:11:00,1983.700670617551,2054.9336665748165,2063.2523844905913,2545,0
2026-05-19 01:11:30,2055.385354341292,2057.75812791634,2060.466114240191,2488,0
2026-05-19 01:12:00,2058.395311769937,2039.0719098146078,1987.2435669963972,1949,0
2026-05-19 01:12:30,2079.2729148710923,2107.5945375440833,1942.7707945268376,2051,0
2026-05-19 01:13:00,1998.5219715648768,1983.9638408609394,2063.5350291692066,2571,0
2026-05-19 01:13:30,1995.181735476629,2014.8601190087902,2044.2070307487652,2194,0
2026-05-19 01:14:00,2068.877662624676,2043.869809594038,2027.4086930034102,2086,0
2026-05-19 01:14:30,2059.8793869293277,1982.2724475538332,2057.741208167454,2220,0
2026-05-19 01:15:00,2058.0197140138353,2040.965823822717,2045.5838508321237,2706,0
2026-05-19 01:15:30,2309.857928379879,2377.4588066291208,2093.111210025356,3079,0
2026-05-19 01:16:00,2020.7990111368604,2048.8354595318383,2051.4444347303593,2711,0
2026-05-19 01:16:30,2057.29014788644,2057.2280362287474,2018.1230685971932,2275,0
2026-05-19 01:17:00,2059.7228989319474,1997.5934093930969,2087.6066495583714,2609,0
2026-05-19 01:17:30,2019.4259432789454,2023.3455436784209,2039.314757002152,2660,0
2026-05-19 01:18:00,2122.63098044579,2032.9921447870424,2069.061467346892,2397,0
2026-05-19 01:18:30,2066.9533168364715,2035.2913961297506,2028.903571752288,1835,1
2026-05-19 01:19:00,2000.347860111894,2099.2657518001506,2022.0069245801026,2106,0
2026-05-19 01:19:30,2074.262144345353,2070.3076424290048,2051.366729207428,2337,0
2026-05-19 01:20:00,2009.012733190907,2003.5416817225187,2048.5131457417474,2101,1
2026-05-19 01:20:30,2079.483384149698,2057.8601911372803,2067.1930814146735,1902,0
2026-05-19 01:21:00,2094.3438231602963,2067.928869939871,2037.2541698676102,2039,0
2026-05-19 01:21:30,2015.1727072659316,2093.605961540851,1974.545608649184,2595,0
2026-05-19 01:22:00,2086.5350451697727,2111.221627462735,2030.6890446564644,1523,0
2026-05-19 01:22:30,2064.51123707746,2007.3962323268852,2079.752738685753,2123,0
2026-05-19 01:23:00,2080.8824063997795,2015.5656995515865,2036.1049568302758,2579,0
2026-05-19 01:23:30,2123.871719306158,1997.6968856434153,2038.144663899418,2485,0
2026-05-19 01:24:00,2038.1844753598853,2038.6392056357208,2087.4550602362374,1722,0
2026-05-19 01:24:30,2017.8505534257004,2066.6543349778535,2019.5210709096432,1678,0
2026-05-19 01:25:00,2012.419422814979,2087.493380663564,1986.287871270284,2299,0
2026-05-19 01:25:30,2015.3675886013825,2044.961959054299,2041.5747552189803,1933,0
2026-05-19 01:26:00,2044.9159316234359,2035.2060990698062,2028.6330419500505,2292,0
2026-05-19 01:26:30,2061.646078992666,2054.0703196899494,2009.3501472098699,2383,0
2026-05-19 01:27:00,2059.0676319732006,2014.594283934799,2040.9848617640523,1991,0
2026-05-19 01:27:30,2081.087329961441,2131.581548867791,2067.6602258898715,2712,0
2026-05-19 01:28:00,2048.5200756751165,1983.6935589152777,2047.6284575372874,2309,0
2026-05-19 01:28:30,2106.1413630862926,2055.3896231558288,2060.2792429074493,2460,0
2026-05-19 01:29:00,2037.4137266704818,2128.9442487691854,2120.536307940617,1919,0
2026-05-19 01:29:30,2156.8067666635848,2048.2719937824,2034.2848455376975,2772,0
2026-05-19 01:30:00,2073.0266939106004,2040.3984385999402,2059.133945385787,2148,0
2026-05-19 01:30:30,2013.7136977433488,2033.7021830875829,2027.6314654960347,2687,0
2026-05-19 01:31:00,2005.1643000775555,2040.7843327295036,2014.1456112045212,2778,0
2026-05-19 01:31:30,2067.2988966097273,2102.913938987061,2024.6036938632892,1975,0
2026-05-19 01:32:00,2039.0614885869659,1959.5255235468198,2028.8496571391324,1669,0
2026-05-19 01:32:30,2076.5600197636836,2109.337348051853,2062.379031901885,1673,0
2026-05-19 01:33:00,2066.9295049829416,1991.0417139019942,2141.9630314680303,1969,0
2026-05-19 01:33:30,2045.0868434937252,2037.3339068306234,2019.3582625489664,1844,0
2026-05-19 01:34:00,2014.1282512772639,2030.8302231880534,2031.3349877753815,1944,0
2026-05-19 01:34:30,1987.4061110125654,2071.5421307908287,2045.47507947555,2541,0
2026-05-19 01:35:00,2285.1394019173194,2237.07502592465,2063.83195394839,3372,0
2026-05-19 01:35:30,2082.2559517729387,2066.4869066432775,2058.5420324781912,2127,0
2026-05-19 01:36:00,2056.5637497652083,2128.972384931474,2099.363831757925,2091,0
2026-05-19 01:36:30,1998.1704488515204,1993.4730398162876,1950.9443171785917,2026,0
2026-05-19 01:37:00,2054.9272370340473,2055.5882467044157,1952.522805192173,1955,0
2026-05-19 01:37:30,2063.4126951891535,2021.5207128881357,2028.164873119594,2792,0
2026-05-19 01:38:00,2012.6457025519546,2065.0354882477213,2091.892007501748,2310,0
2026-05-19 01:38:30,2054.149004237821,2048.76591109663,1985.374078735776,1687,0
2026-05-19 01:39:00,2050.32834873784,2022.3405236382275,1927.6947064122496,2520,0
2026-05-19 01:39:30,2002.281188086775,2067.514891394843,2070.8471762487684,2210,0
2026-05-19 01:40:00,2062.3114944139315,2120.17392439147,2057.7462889481085,2028,0
2026-05-19 01:40:30,2070.431381054729,2040.363848330908,2004.3916637280229,1933,0
2026-05-19 01:41:00,2091.3220497270113,2076.790317685927,2008.5784159711627,1787,0
2026-05-19 01:41:30,2090.152082081396,1996.2690816851534,2009.210251214613,1998,0
2026-05-19 01:42:00,1992.8932252817162,2009.7425449272796,2052.4214126989577,1802,0
2026-05-19 01:42:30,2010.486998403395,2066.896251115215,2022.9473889526798,1586,0
2026-05-19 01:43:00,2068.6014106883463,2107.3646411414384,2067.7625567590208,2329,0
2026-05-19 01:43:30,2068.5514380364884,2062.2245339514266,1933.8149334838245,1937,0
2026-05-19 01:44:00,2068.601907452242,2035.4776787790738,2013.725925394888,2040,0
2026-05-19 01:44:30,2331.1092596261888,2211.971656216934,2002.957841563558,2823,0
2026-05-19 01:45:00,2070.8356204277266,1997.9836906412113,2037.7463728651003,2332,0
2026-05-19 01:45:30,2254.422625607224,2357.1806130542145,2026.4780896603945,2856,0
2026-05-19 01:46:00,2086.160070539728,2083.2933224929366,2079.9137511958306,2059,0
2026-05-19 01:46:30,2074.055650052232,2029.9163866866768,1973.6265291335976,2261,0
2026-05-19 01:47:00,2035.389230214386,2029.19831408962,2049.81965905323,1966,0
2026-05-19 01:47:30,2078.358768819731,2058.635129186082,2070.3334569284684,2624,0
2026-05-19 01:48:00,2017.086991418497,2030.5312105583762,2122.2658974624783,2174,1
2026-05-19 01:48:30,2038.5272557303997,2045.3546954149672,2028.729361156261,2184,0
2026-05-19 01:49:00,2028.5854580868358,2131.9888715666607,2060.9783441741006,2664,0
2026-05-19 01:49:30,2051.274965575453,2038.1189719701601,1975.8454882975054,1637,0
2026-05-19 01:50:00,2140.5863426669403,2033.666393919151,1952.3217518274791,2077,0
2026-05-19 01:50:30,1973.30939229633,2022.0983277745936,2081.790975031268,2209,0
2026-05-19 01:51:00,2075.4504076149806,2077.7676788599974,2047.7775882540773,1727,0
2026-05-19 01:51:30,1983.491365152414,2040.751033071276,2095.140507591937,1780,0
2026-05-19 01:52:00,2029.1227253684226,2022.025078467143,1993.0638844412101,2183,0
2026-05-19 01:52:30,2091.5580238786947,2100.8521612909203,2068.7960855811502,2327,0
2026-05-19 01:53:00,2050.5712007638185,2104.7841201805454,2122.752713621754,1930,0
2026-05-19 01:53:30,2004.8902088828277,2023.983057370452,2064.7882243342906,2563,0
2026-05-19 01:54:00,2019.3878516296013,1973.3384019455752,2059.063260223642,2734,0
2026-05-19 01:54:30,2739.183909957387,2635.300547593477,2048.342243232974,3683,1
2026-05-19 01:55:00,2018.7853347313146,2020.6148069695998,1985.1647417149636,2609,0
2026-05-19 01:55:30,2056.658343583279,2079.6250239665105,2102.222917428414,2776,0
2026-05-19 01:56:00,2049.8228735961525,1969.1958472915267,2023.5656944077973,2032,0
2026-05-19 01:56:30,2021.9359860957672,2083.7038935319724,2068.1793302553206,2268,0
2026-05-19 01:57:00,2133.757763573013,1999.5531228287687,1985.47862773715,1943,0
2026-05-19 01:57:30,2073.3567608927206,2077.230564762661,2000.8216134196887,2556,0
2026-05-19 01:58:00,1966.9942965336957,2048.5709227134575,2105.4034959688893,1759,0
2026-05-19 01:58:30,2055.458172590777,2009.842423224134,2034.1079084416863,2757,0
2026-05-19 01:59:00,2021.5285414092646,2031.7185474829287,2106.1310190417016,2238,0
2026-05-19 01:59:30,2082.097333391849,2075.452738278268,2044.8707736376593,2295,0
2026-05-19 02:00:00,2016.299170462692,2052.235778124609,1974.3240890816858,1569,0
2026-05-19 02:00:30,2043.4105423413241,2071.3765192188994,2083.6827039892687,2482,0
2026-05-19 02:01:00,2068.1994911592183,2127.0576233806196,2024.4043072897757,1980,0
2026-05-19 02:01:30,2082.6302077668047,1985.4303355315578,2075.947552540682,2667,0
2026-05-19 02:02:00,1999.988143717769,2112.6885029987448,2049.008434701603,1523,0
2026-05-19 02:02:30,2034.6199505663621,2052.1742375009285,1986.2752708822852,2464,0
2026-05-19 02:03:00,2029.0021875535617,2012.048638067075,2054.571790614823,2245,0
2026-05-19 02:03:30,2021.8668306970515,1994.7874549704404,2135.848925686112,2344,0
2026-05-19 02:04:00,2118.618169611244,2040.4351843689187,2067.7194583405785,2698,0
2026-05-19 02:04:30,2064.199268438438,2084.8660044769786,2045.6992898797814,1824,0
2026-05-19 02:05:00,2555.5646418265983,2595.8980351848986,2091.013736078276,3581,1
2026-05-19 02:05:30,2084.714477882191,2108.446197209894,2056.4267386081247,1517,0
2026-05-19 02:06:00,2132.8862478805054,1989.9529723979376,2056.381369210512,1543,0
2026-05-19 02:06:30,2089.298610422046,2047.516442086158,2004.3349931136358,1654,0
2026-05-19 02:07:00,1987.2252013618395,1997.9042622234751,2057.353921031584,2366,0
2026-05-19 02:07:30,2028.63063708535,2062.5452753049985,2089.417736656678,2421,0
2026-05-19 02:08:00,2098.676445967465,2083.475495603892,2014.557513915999,2242,0
2026-05-19 02:08:30,2019.6932213752489,2031.1695282527578,2104.9798328498778,1724,0
2026-05-19 02:09:00,2065.752777125849,1943.8314457349147,2044.3317590341949,1716,1
2026-05-19 02:09:30,2078.9853621371735,2055.95792587186,2012.4892195384584,1530,0
2026-05-19 02:10:00,2010.9227811368767,2065.4695420693406,2087.9052830768096,2582,1
2026-05-19 02:10:30,2045.618985757528,2064.171790198468,2036.5282305704693,2397,0
2026-05-19 02:11:00,1918.3493063972371,2097.4312876728864,2078.380595499444,2434,0
2026-05-19 02:11:30,2007.0244943466284,2005.157852814038,2036.3296547096586,1944,0
2026-05-19 02:12:00,2037.8972739442736,2075.208644218018,2045.6069542588039,2758,0
2026-05-19 02:12:30,1998.088672721406,2095.700300499119,2067.7424081733716,2630,0
2026-05-19 02:13:00,2113.2964521572653,1976.8564966397394,2059.6358823036003,2714,0
2026-05-19 02:13:30,1990.7943448815747,2060.7860730367593,1968.1787287819304,2029,0
2026-05-19 02:14:00,2030.3982205321206,2027.832806759693,2003.1502503962242,2237,1
2026-05-19 02:14:30,2053.2296230914435,2044.739093075934,2085.1763993916325,2373,0
2026-05-19 02:15:00,2105.6509315626445,2061.9070593415336,2042.7145364439382,2065,0
2026-05-19 02:15:30,1990.5655139528224,2028.5108574354579,2027.0507478891432,2768,0
2026-05-19 02:16:00,2094.5265500861983,2020.9716768335356,1993.657039389701,1575,0
2026-05-19 02:16:30,2244.4093224407834,2281.3660966995208,2004.8105471489662,3403,0
2026-05-19 02:17:00,2008.739653958082,2004.5101624454878,1967.1280544015221,1766,0
2026-05-19 02:17:30,2066.4841389705307,2004.5669948445925,2043.9487712519388,1816,0
2026-05-19 02:18:00,2055.9623878229386,2075.17493131826,2024.062496776758,2644,0
2026-05-19 02:18:30,2023.9913249136482,2002.0482385936537,2009.3364843605873,1524,0
2026-05-19 02:19:00,2050.792083399601,2074.6525000363686,2045.2750629932818,1659,1
2026-05-19 02:19:30,2032.5874561255296,2066.503651714158,2062.5588252341095,2095,0
2026-05-19 02:20:00,2052.54069381005,1978.967730848376,2131.7279172883977,2637,0
2026-05-19 02:20:30,2074.485226980842,2020.8974139065738,1987.5246632174715,2399,0
2026-05-19 02:21:00,2111.440672645814,2095.764376121895,2094.375241732021,2001,0
2026-05-19 02:21:30,1998.487380046926,2008.7533787544128,2086.924062440603,2689,0
2026-05-19 02:22:00,2133.321334986251,2029.4238295076245,2016.836290424932,2512,0
2026-05-19 02:22:30,1969.9164880191,2066.482435730076,2056.1294381834414,2202,0
2026-05-19 02:23:00,2041.9285961985768,2079.335620371304,2029.6946700264955,2698,0
2026-05-19 02:23:30,2071.532688259383,2037.9384445582202,2055.4275432167497,1500,0
2026-05-19 02:24:00,2059.2396747094012,2024.0995922123343,2108.3652405361822,2240,0
2026-05-19 02:24:30,2155.0920192071762,2338.8947944679403,2072.2242493052527,3077,0
2026-05-19 02:25:00,2039.675109985709,2117.555986551903,2068.3443349293375,1819,0
2026-05-19 02:25:30,2028.2799626136466,2087.154322031272,2030.7876272018143,1881,0
2026-05-19 02:26:00,2024.4254097222315,2051.412725702601,1988.6377334030267,2773,0
2026-05-19 02:26:30,2081.984083880841,2015.669371134363,2039.6612715783838,2397,1
2026-05-19 02:27:00,2062.280619438602,2014.7822237377375,2096.264326194557,2216,0
2026-05-19 02:27:30,2020.2836161895739,2068.9005642106304,1986.913285736414,2779,0
2026-05-19 02:28:00,2568.98399501733,2601.7359288355474,2005.796425272932,3912,1
2026-05-19 02:28:30,2060.2919808350644,2104.063943717857,2053.050709449363,2667,0
2026-05-19 02:29:00,2080.5144847535585,2074.0180037014457,2008.6138086061096,1890,0
2026-05-19 02:29:30,2073.1851536769445,1987.8767879296072,2016.2990621153915,2692,0
2026-05-19 02:30:00,2014.840199563117,2090.077904708917,2031.056056730873,2489,0
2026-05-19 02:30:30,2025.5927583921211,2008.0775749074235,1993.375303832394,1797,0
2026-05-19 02:31:00,2077.8917442049305,2032.641149121906,2009.0351261513454,1732,0
2026-05-19 02:31:30,2072.4148106173384,2058.0080082500676,2076.1371166714925,1770,0
2026-05-19 02:32:00,2047.1639362414342,2127.8266995913586,1995.7052087107613,2583,0
2026-05-19 02:32:30,2052.6930953323513,2172.3967422402143,1984.0851146202065,2758,0
2026-05-19 02:33:00,2099.106595831537,2072.2689223654475,2022.7990008186441,2176,0
2026-05-19 02:33:30,2024.3371444465668,2040.6721352511845,2077.278220100394,2205,0
2026-05-19 02:34:00,2069.8838952468013,2069.380225939222,2040.1231276801245,1733,0
2026-05-19 02:34:30,2039.9122939026443,2083.5062170349534,2029.4167568753753,2344,0
2026-05-19 02:35:00,2039.2927518709112,2035.1732949777124,2049.7743519006244,2755,0
2026-05-19 02:35:30,2091.9510740794876,2119.8084542364927,1978.171702685614,1990,0
2026-05-19 02:36:00,2081.016653959521,2057.202830367656,2067.7882261510013,2002,0
2026-05-19 02:36:30,2080.5403854400256,2067.909723563656,2063.3374012561458,2389,0
2026-05-19 02:37:00,2100.219152286173,2074.6369700821783,2031.627661036171,2091,0
2026-05-19 02:37:30,2048.8401536653105,2064.863464424578,2088.2369804718564,2245,0
2026-05-19 02:38:00,2075.2781188517984,2081.5576200187843,2002.9001560418785,1927,0
